Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,27,8,6.6666,6.6667,0,82.9305,-44.0044,0
0,1,28,8,6.6666,6.6666,0,89.5972,-44.0044,0
0,1,29,8,6.6666,6.6667,0,96.2638,-44.0044,0
0,1,29,9,6.6667,6.6667,0,96.2638,-37.3377,0
0,1,29,10,6.6667,6.6667,0,96.2638,-30.671,0
0,1,28,10,6.6667,6.6666,0,89.5972,-30.671,0
0,0,29,9,6.6667,6.6667,0,96.2638,-37.3377,0
0,1,28,10,6.6667,6.6666,0,89.5972,-30.671,0
0,1,28,9,6.6667,6.6666,0,89.5972,-37.3377,0
0,1,28,8,6.6666,6.6666,0,89.5972,-44.0044,0
0,1,29,8,6.6666,6.6667,0,96.2638,-44.0044,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,10,6.6667,6.6667,0,96.2638,-30.671,0
0,0,0,10,6.6667,6.6669,0,-97.0695,-30.671,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,9,6.6667,6.6669,0,-97.0695,-37.3377,0
0,1,1,9,6.6667,6.6666,0,-90.4028,-37.3377,0
0,1,1,10,6.6667,6.6666,0,-90.4028,-30.671,0
0,1,1,11,6.6666,6.6666,0,-90.4028,-24.0044,0
0,1,0,11,6.6666,6.6669,0,-97.0695,-24.0044,0
0,0,1,10,6.6667,6.6666,0,-90.4028,-30.671,0
0,1,0,11,6.6666,6.6669,0,-97.0695,-24.0044,0
0,1,0,10,6.6667,6.6669,0,-97.0695,-30.671,0
0,1,0,9,6.6667,6.6669,0,-97.0695,-37.3377,0
0,1,1,9,6.6667,6.6666,0,-90.4028,-37.3377,0
0,1,2,9,6.6667,6.6667,0,-83.7362,-37.3377,0
0,1,2,10,6.6667,6.6667,0,-83.7362,-30.671,0
0,1,2,11,6.6666,6.6667,0,-83.7362,-24.0044,0
0,1,1,11,6.6666,6.6666,0,-90.4028,-24.0044,0
0,0,2,10,6.6667,6.6667,0,-83.7362,-30.671,0
0,1,1,11,6.6666,6.6666,0,-90.4028,-24.0044,0
0,1,1,10,6.6667,6.6666,0,-90.4028,-30.671,0
0,1,1,9,6.6667,6.6666,0,-90.4028,-37.3377,0
0,1,2,9,6.6667,6.6667,0,-83.7362,-37.3377,0
0,1,3,9,6.6667,6.6667,0,-77.0695,-37.3377,0
0,1,3,10,6.6667,6.6667,0,-77.0695,-30.671,0
0,1,3,11,6.6666,6.6667,0,-77.0695,-24.0044,0
0,1,2,11,6.6666,6.6667,0,-83.7362,-24.0044,0
0,0,3,10,6.6667,6.6667,0,-77.0695,-30.671,0
0,1,2,11,6.6666,6.6667,0,-83.7362,-24.0044,0
0,1,2,10,6.6667,6.6667,0,-83.7362,-30.671,0
0,1,2,9,6.6667,6.6667,0,-83.7362,-37.3377,0
0,1,3,9,6.6667,6.6667,0,-77.0695,-37.3377,0
0,1,4,9,6.6667,6.6666,0,-70.4028,-37.3377,0
0,1,4,10,6.6667,6.6666,0,-70.4028,-30.671,0
0,1,4,11,6.6666,6.6666,0,-70.4028,-24.0044,0
0,1,3,11,6.6666,6.6667,0,-77.0695,-24.0044,0
0,0,4,10,6.6667,6.6666,0,-70.4028,-30.671,0
0,1,3,11,6.6666,6.6667,0,-77.0695,-24.0044,0
0,1,3,10,6.6667,6.6667,0,-77.0695,-30.671,0
0,1,3,9,6.6667,6.6667,0,-77.0695,-37.3377,0
0,1,4,9,6.6667,6.6666,0,-70.4028,-37.3377,0
0,1,5,9,6.6667,6.6667,0,-63.7362,-37.3377,0
0,1,5,10,6.6667,6.6667,0,-63.7362,-30.671,0
0,1,5,11,6.6666,6.6667,0,-63.7362,-24.0044,0
0,1,4,11,6.6666,6.6666,0,-70.4028,-24.0044,0
0,0,5,10,6.6667,6.6667,0,-63.7362,-30.671,0
0,1,4,11,6.6666,6.6666,0,-70.4028,-24.0044,0
0,1,4,10,6.6667,6.6666,0,-70.4028,-30.671,0
0,1,4,9,6.6667,6.6666,0,-70.4028,-37.3377,0
0,1,5,9,6.6667,6.6667,0,-63.7362,-37.3377,0
0,1,6,9,6.6667,6.6667,0,-57.0695,-37.3377,0
0,1,6,10,6.6667,6.6667,0,-57.0695,-30.671,0
0,1,6,11,6.6666,6.6667,0,-57.0695,-24.0044,0
0,1,5,11,6.6666,6.6667,0,-63.7362,-24.0044,0
0,0,6,10,6.6667,6.6667,0,-57.0695,-30.671,0
0,1,5,11,6.6666,6.6667,0,-63.7362,-24.0044,0
0,1,5,10,6.6667,6.6667,0,-63.7362,-30.671,0
0,1,5,9,6.6667,6.6667,0,-63.7362,-37.3377,0
0,1,6,9,6.6667,6.6667,0,-57.0695,-37.3377,0
0,1,7,9,6.6667,6.6666,0,-50.4028,-37.3377,0
0,1,7,10,6.6667,6.6666,0,-50.4028,-30.671,0
0,1,7,11,6.6666,6.6666,0,-50.4028,-24.0044,0
0,1,6,11,6.6666,6.6667,0,-57.0695,-24.0044,0
0,0,7,10,6.6667,6.6666,0,-50.4028,-30.671,0
0,1,6,11,6.6666,6.6667,0,-57.0695,-24.0044,0
0,1,6,10,6.6667,6.6667,0,-57.0695,-30.671,0
0,1,6,9,6.6667,6.6667,0,-57.0695,-37.3377,0
0,1,7,9,6.6667,6.6666,0,-50.4028,-37.3377,0
0,1,8,9,6.6667,6.6667,0,-43.7362,-37.3377,0
0,1,8,10,6.6667,6.6667,0,-43.7362,-30.671,0
0,1,8,11,6.6666,6.6667,0,-43.7362,-24.0044,0
0,1,7,11,6.6666,6.6666,0,-50.4028,-24.0044,0
0,0,8,10,6.6667,6.6667,0,-43.7362,-30.671,0
0,1,7,11,6.6666,6.6666,0,-50.4028,-24.0044,0
0,1,7,10,6.6667,6.6666,0,-50.4028,-30.671,0
0,1,7,9,6.6667,6.6666,0,-50.4028,-37.3377,0
0,1,8,9,6.6667,6.6667,0,-43.7362,-37.3377,0
0,1,9,9,6.6667,6.6667,0,-37.0695,-37.3377,0
0,1,9,10,6.6667,6.6667,0,-37.0695,-30.671,0
0,1,9,11,6.6666,6.6667,0,-37.0695,-24.0044,0
0,1,8,11,6.6666,6.6667,0,-43.7362,-24.0044,0
0,0,9,10,6.6667,6.6667,0,-37.0695,-30.671,0
0,1,8,11,6.6666,6.6667,0,-43.7362,-24.0044,0
0,1,8,10,6.6667,6.6667,0,-43.7362,-30.671,0
0,1,8,9,6.6667,6.6667,0,-43.7362,-37.3377,0
0,1,9,9,6.6667,6.6667,0,-37.0695,-37.3377,0
0,1,10,9,6.6667,6.6666,0,-30.4028,-37.3377,0
0,1,10,10,6.6667,6.6666,0,-30.4028,-30.671,0
0,1,10,11,6.6666,6.6666,0,-30.4028,-24.0044,0
0,1,9,11,6.6666,6.6667,0,-37.0695,-24.0044,0
0,0,10,10,6.6667,6.6666,0,-30.4028,-30.671,0
0,1,9,11,6.6666,6.6667,0,-37.0695,-24.0044,0
0,1,9,10,6.6667,6.6667,0,-37.0695,-30.671,0
0,1,9,9,6.6667,6.6667,0,-37.0695,-37.3377,0
0,1,10,9,6.6667,6.6666,0,-30.4028,-37.3377,0
0,1,11,9,6.6667,6.6667,0,-23.7361,-37.3377,0
0,1,11,10,6.6667,6.6667,0,-23.7361,-30.671,0
0,1,11,11,6.6666,6.6667,0,-23.7361,-24.0044,0
0,1,10,11,6.6666,6.6666,0,-30.4028,-24.0044,0
0,0,11,10,6.6667,6.6667,0,-23.7361,-30.671,0
0,1,10,11,6.6666,6.6666,0,-30.4028,-24.0044,0
0,1,10,10,6.6667,6.6666,0,-30.4028,-30.671,0
0,1,10,9,6.6667,6.6666,0,-30.4028,-37.3377,0
0,1,11,9,6.6667,6.6667,0,-23.7361,-37.3377,0
0,1,12,9,6.6667,6.6667,0,-17.0695,-37.3377,0
0,1,12,10,6.6667,6.6667,0,-17.0695,-30.671,0
0,1,12,11,6.6666,6.6667,0,-17.0695,-24.0044,0
0,1,11,11,6.6666,6.6667,0,-23.7361,-24.0044,0
0,0,12,10,6.6667,6.6667,0,-17.0695,-30.671,0
0,1,11,11,6.6666,6.6667,0,-23.7361,-24.0044,0
0,1,11,10,6.6667,6.6667,0,-23.7361,-30.671,0
0,1,11,9,6.6667,6.6667,0,-23.7361,-37.3377,0
0,1,12,9,6.6667,6.6667,0,-17.0695,-37.3377,0
0,1,13,9,6.6667,6.66662,0,-10.4028,-37.3377,0
0,1,13,10,6.6667,6.66662,0,-10.4028,-30.671,0
0,1,13,11,6.6666,6.66662,0,-10.4028,-24.0044,0
0,1,12,11,6.6666,6.6667,0,-17.0695,-24.0044,0
0,0,13,10,6.6667,6.66662,0,-10.4028,-30.671,0
0,1,12,11,6.6666,6.6667,0,-17.0695,-24.0044,0
0,1,12,10,6.6667,6.6667,0,-17.0695,-30.671,0
0,1,12,9,6.6667,6.6667,0,-17.0695,-37.3377,0
0,1,13,9,6.6667,6.66662,0,-10.4028,-37.3377,0
0,1,14,9,6.6667,6.66667,0,-3.73615,-37.3377,0
0,1,14,10,6.6667,6.66667,0,-3.73615,-30.671,0
0,1,14,11,6.6666,6.66667,0,-3.73615,-24.0044,0
0,1,13,11,6.6666,6.66662,0,-10.4028,-24.0044,0
0,0,14,10,6.6667,6.66667,0,-3.73615,-30.671,0
0,1,13,11,6.6666,6.66662,0,-10.4028,-24.0044,0
0,1,13,10,6.6667,6.66662,0,-10.4028,-30.671,0
0,1,13,9,6.6667,6.66662,0,-10.4028,-37.3377,0
0,1,14,9,6.6667,6.66667,0,-3.73615,-37.3377,0
0,1,15,9,6.6667,6.66667,0,2.93053,-37.3377,0
0,1,15,10,6.6667,6.66667,0,2.93053,-30.671,0
0,1,15,11,6.6666,6.66667,0,2.93053,-24.0044,0
0,1,14,11,6.6666,6.66667,0,-3.73615,-24.0044,0
0,0,15,10,6.6667,6.66667,0,2.93053,-30.671,0
0,1,14,11,6.6666,6.66667,0,-3.73615,-24.0044,0
0,1,14,10,6.6667,6.66667,0,-3.73615,-30.671,0
0,1,14,9,6.6667,6.66667,0,-3.73615,-37.3377,0
0,1,15,9,6.6667,6.66667,0,2.93053,-37.3377,0
0,1,16,9,6.6667,6.66664,0,9.59718,-37.3377,0
0,1,16,10,6.6667,6.66664,0,9.59718,-30.671,0
0,1,16,11,6.6666,6.66664,0,9.59718,-24.0044,0
0,1,15,11,6.6666,6.66667,0,2.93053,-24.0044,0
0,0,16,10,6.6667,6.66664,0,9.59718,-30.671,0
0,1,15,11,6.6666,6.66667,0,2.93053,-24.0044,0
0,1,15,10,6.6667,6.66667,0,2.93053,-30.671,0
0,1,15,9,6.6667,6.66667,0,2.93053,-37.3377,0
0,1,16,9,6.6667,6.66664,0,9.59718,-37.3377,0
0,1,17,9,6.6667,6.6667,0,16.2639,-37.3377,0
0,1,17,10,6.6667,6.6667,0,16.2639,-30.671,0
0,1,17,11,6.6666,6.6667,0,16.2639,-24.0044,0
0,1,16,11,6.6666,6.66664,0,9.59718,-24.0044,0
0,0,17,10,6.6667,6.6667,0,16.2639,-30.671,0
0,1,16,11,6.6666,6.66664,0,9.59718,-24.0044,0
0,1,16,10,6.6667,6.66664,0,9.59718,-30.671,0
0,1,16,9,6.6667,6.66664,0,9.59718,-37.3377,0
0,1,17,9,6.6667,6.6667,0,16.2639,-37.3377,0
0,1,18,9,6.6667,6.6667,0,22.9305,-37.3377,0
0,1,18,10,6.6667,6.6667,0,22.9305,-30.671,0
0,1,18,11,6.6666,6.6667,0,22.9305,-24.0044,0
0,1,17,11,6.6666,6.6667,0,16.2639,-24.0044,0
0,0,18,10,6.6667,6.6667,0,22.9305,-30.671,0
0,1,17,11,6.6666,6.6667,0,16.2639,-24.0044,0
0,1,17,10,6.6667,6.6667,0,16.2639,-30.671,0
0,1,17,9,6.6667,6.6667,0,16.2639,-37.3377,0
0,1,18,9,6.6667,6.6667,0,22.9305,-37.3377,0
0,1,19,9,6.6667,6.6666,0,29.5972,-37.3377,0
0,1,19,10,6.6667,6.6666,0,29.5972,-30.671,0
0,1,19,11,6.6666,6.6666,0,29.5972,-24.0044,0
0,1,18,11,6.6666,6.6667,0,22.9305,-24.0044,0
0,0,19,10,6.6667,6.6666,0,29.5972,-30.671,0
0,1,18,11,6.6666,6.6667,0,22.9305,-24.0044,0
0,1,18,10,6.6667,6.6667,0,22.9305,-30.671,0
0,1,18,9,6.6667,6.6667,0,22.9305,-37.3377,0
0,1,19,9,6.6667,6.6666,0,29.5972,-37.3377,0
0,1,20,9,6.6667,6.6667,0,36.2638,-37.3377,0
0,1,20,10,6.6667,6.6667,0,36.2638,-30.671,0
0,1,20,11,6.6666,6.6667,0,36.2638,-24.0044,0
0,1,19,11,6.6666,6.6666,0,29.5972,-24.0044,0
0,0,20,10,6.6667,6.6667,0,36.2638,-30.671,0
0,1,19,11,6.6666,6.6666,0,29.5972,-24.0044,0
0,1,19,10,6.6667,6.6666,0,29.5972,-30.671,0
0,1,19,9,6.6667,6.6666,0,29.5972,-37.3377,0
0,1,20,9,6.6667,6.6667,0,36.2638,-37.3377,0
0,1,21,9,6.6667,6.6667,0,42.9305,-37.3377,0
0,1,21,10,6.6667,6.6667,0,42.9305,-30.671,0
0,1,21,11,6.6666,6.6667,0,42.9305,-24.0044,0
0,1,20,11,6.6666,6.6667,0,36.2638,-24.0044,0
0,0,21,10,6.6667,6.6667,0,42.9305,-30.671,0
0,1,20,11,6.6666,6.6667,0,36.2638,-24.0044,0
0,1,20,10,6.6667,6.6667,0,36.2638,-30.671,0
0,1,20,9,6.6667,6.6667,0,36.2638,-37.3377,0
0,1,21,9,6.6667,6.6667,0,42.9305,-37.3377,0
0,1,22,9,6.6667,6.6666,0,49.5972,-37.3377,0
0,1,22,10,6.6667,6.6666,0,49.5972,-30.671,0
0,1,22,11,6.6666,6.6666,0,49.5972,-24.0044,0
0,1,21,11,6.6666,6.6667,0,42.9305,-24.0044,0
0,0,22,10,6.6667,6.6666,0,49.5972,-30.671,0
0,1,21,11,6.6666,6.6667,0,42.9305,-24.0044,0
0,1,21,10,6.6667,6.6667,0,42.9305,-30.671,0
0,1,21,9,6.6667,6.6667,0,42.9305,-37.3377,0
0,1,22,9,6.6667,6.6666,0,49.5972,-37.3377,0
0,1,23,9,6.6667,6.6667,0,56.2638,-37.3377,0
0,1,23,10,6.6667,6.6667,0,56.2638,-30.671,0
0,1,23,11,6.6666,6.6667,0,56.2638,-24.0044,0
0,1,22,11,6.6666,6.6666,0,49.5972,-24.0044,0
0,0,23,10,6.6667,6.6667,0,56.2638,-30.671,0
0,1,22,11,6.6666,6.6666,0,49.5972,-24.0044,0
0,1,22,10,6.6667,6.6666,0,49.5972,-30.671,0
0,1,22,9,6.6667,6.6666,0,49.5972,-37.3377,0
0,1,23,9,6.6667,6.6667,0,56.2638,-37.3377,0
0,1,24,9,6.6667,6.6667,0,62.9305,-37.3377,0
0,1,24,10,6.6667,6.6667,0,62.9305,-30.671,0
0,1,24,11,6.6666,6.6667,0,62.9305,-24.0044,0
0,1,23,11,6.6666,6.6667,0,56.2638,-24.0044,0
0,0,24,10,6.6667,6.6667,0,62.9305,-30.671,0
0,1,23,11,6.6666,6.6667,0,56.2638,-24.0044,0
0,1,23,10,6.6667,6.6667,0,56.2638,-30.671,0
0,1,23,9,6.6667,6.6667,0,56.2638,-37.3377,0
0,1,24,9,6.6667,6.6667,0,62.9305,-37.3377,0
0,1,25,9,6.6667,6.6666,0,69.5972,-37.3377,0
0,1,25,10,6.6667,6.6666,0,69.5972,-30.671,0
0,1,25,11,6.6666,6.6666,0,69.5972,-24.0044,0
0,1,24,11,6.6666,6.6667,0,62.9305,-24.0044,0
0,0,25,10,6.6667,6.6666,0,69.5972,-30.671,0
0,1,24,11,6.6666,6.6667,0,62.9305,-24.0044,0
0,1,24,10,6.6667,6.6667,0,62.9305,-30.671,0
0,1,24,9,6.6667,6.6667,0,62.9305,-37.3377,0
0,1,25,9,6.6667,6.6666,0,69.5972,-37.3377,0
0,1,26,9,6.6667,6.6667,0,76.2638,-37.3377,0
0,1,26,10,6.6667,6.6667,0,76.2638,-30.671,0
0,1,26,11,6.6666,6.6667,0,76.2638,-24.0044,0
0,1,25,11,6.6666,6.6666,0,69.5972,-24.0044,0
0,0,26,10,6.6667,6.6667,0,76.2638,-30.671,0
0,1,25,11,6.6666,6.6666,0,69.5972,-24.0044,0
0,1,25,10,6.6667,6.6666,0,69.5972,-30.671,0
0,1,25,9,6.6667,6.6666,0,69.5972,-37.3377,0
0,1,26,9,6.6667,6.6667,0,76.2638,-37.3377,0
0,1,27,9,6.6667,6.6667,0,82.9305,-37.3377,0
0,1,27,10,6.6667,6.6667,0,82.9305,-30.671,0
0,1,27,11,6.6666,6.6667,0,82.9305,-24.0044,0
0,1,26,11,6.6666,6.6667,0,76.2638,-24.0044,0
0,0,27,10,6.6667,6.6667,0,82.9305,-30.671,0
0,1,26,11,6.6666,6.6667,0,76.2638,-24.0044,0
0,1,26,10,6.6667,6.6667,0,76.2638,-30.671,0
0,1,26,9,6.6667,6.6667,0,76.2638,-37.3377,0
0,1,27,9,6.6667,6.6667,0,82.9305,-37.3377,0
0,1,28,9,6.6667,6.6666,0,89.5972,-37.3377,0
0,1,28,10,6.6667,6.6666,0,89.5972,-30.671,0
0,1,28,11,6.6666,6.6666,0,89.5972,-24.0044,0
0,1,27,11,6.6666,6.6667,0,82.9305,-24.0044,0
0,0,28,10,6.6667,6.6666,0,89.5972,-30.671,0
0,1,27,11,6.6666,6.6667,0,82.9305,-24.0044,0
0,1,27,10,6.6667,6.6667,0,82.9305,-30.671,0
0,1,27,9,6.6667,6.6667,0,82.9305,-37.3377,0
0,1,28,9,6.6667,6.6666,0,89.5972,-37.3377,0
0,1,29,9,6.6667,6.6667,0,96.2638,-37.3377,0
0,1,29,10,6.6667,6.6667,0,96.2638,-30.671,0
0,1,29,11,6.6666,6.6667,0,96.2638,-24.0044,0
0,1,28,11,6.6666,6.6666,0,89.5972,-24.0044,0
0,0,29,10,6.6667,6.6667,0,96.2638,-30.671,0
0,1,28,11,6.6666,6.6666,0,89.5972,-24.0044,0
0,1,28,10,6.6667,6.6666,0,89.5972,-30.671,0
0,1,28,9,6.6667,6.6666,0,89.5972,-37.3377,0
0,1,29,9,6.6667,6.6667,0,96.2638,-37.3377,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,11,6.6666,6.6667,0,96.2638,-24.0044,0
0,0,0,11,6.6666,6.6669,0,-97.0695,-24.0044,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,10,6.6667,6.6669,0,-97.0695,-30.671,0
0,1,1,10,6.6667,6.6666,0,-90.4028,-30.671,0
0,1,1,11,6.6666,6.6666,0,-90.4028,-24.0044,0
0,1,1,12,6.6667,6.6666,0,-90.4028,-17.3377,0
0,1,0,12,6.6667,6.6669,0,-97.0695,-17.3377,0
0,0,1,11,6.6666,6.6666,0,-90.4028,-24.0044,0
0,1,0,12,6.6667,6.6669,0,-97.0695,-17.3377,0
0,1,0,11,6.6666,6.6669,0,-97.0695,-24.0044,0
0,1,0,10,6.6667,6.6669,0,-97.0695,-30.671,0
0,1,1,10,6.6667,6.6666,0,-90.4028,-30.671,0
0,1,2,10,6.6667,6.6667,0,-83.7362,-30.671,0
0,1,2,11,6.6666,6.6667,0,-83.7362,-24.0044,0
0,1,2,12,6.6667,6.6667,0,-83.7362,-17.3377,0
0,1,1,12,6.6667,6.6666,0,-90.4028,-17.3377,0
0,0,2,11,6.6666,6.6667,0,-83.7362,-24.0044,0
0,1,1,12,6.6667,6.6666,0,-90.4028,-17.3377,0
0,1,1,11,6.6666,6.6666,0,-90.4028,-24.0044,0
0,1,1,10,6.6667,6.6666,0,-90.4028,-30.671,0
0,1,2,10,6.6667,6.6667,0,-83.7362,-30.671,0
0,1,3,10,6.6667,6.6667,0,-77.0695,-30.671,0
0,1,3,11,6.6666,6.6667,0,-77.0695,-24.0044,0
0,1,3,12,6.6667,6.6667,0,-77.0695,-17.3377,0
0,1,2,12,6.6667,6.6667,0,-83.7362,-17.3377,0
0,0,3,11,6.6666,6.6667,0,-77.0695,-24.0044,0
0,1,2,12,6.6667,6.6667,0,-83.7362,-17.3377,0
0,1,2,11,6.6666,6.6667,0,-83.7362,-24.0044,0
0,1,2,10,6.6667,6.6667,0,-83.7362,-30.671,0
0,1,3,10,6.6667,6.6667,0,-77.0695,-30.671,0
0,1,4,10,6.6667,6.6666,0,-70.4028,-30.671,0
0,1,4,11,6.6666,6.6666,0,-70.4028,-24.0044,0
0,1,4,12,6.6667,6.6666,0,-70.4028,-17.3377,0
0,1,3,12,6.6667,6.6667,0,-77.0695,-17.3377,0
0,0,4,11,6.6666,6.6666,0,-70.4028,-24.0044,0
0,1,3,12,6.6667,6.6667,0,-77.0695,-17.3377,0
0,1,3,11,6.6666,6.6667,0,-77.0695,-24.0044,0
0,1,3,10,6.6667,6.6667,0,-77.0695,-30.671,0
0,1,4,10,6.6667,6.6666,0,-70.4028,-30.671,0
0,1,5,10,6.6667,6.6667,0,-63.7362,-30.671,0
0,1,5,11,6.6666,6.6667,0,-63.7362,-24.0044,0
0,1,5,12,6.6667,6.6667,0,-63.7362,-17.3377,0
0,1,4,12,6.6667,6.6666,0,-70.4028,-17.3377,0
0,0,5,11,6.6666,6.6667,0,-63.7362,-24.0044,0
0,1,4,12,6.6667,6.6666,0,-70.4028,-17.3377,0
0,1,4,11,6.6666,6.6666,0,-70.4028,-24.0044,0
0,1,4,10,6.6667,6.6666,0,-70.4028,-30.671,0
0,1,5,10,6.6667,6.6667,0,-63.7362,-30.671,0
0,1,6,10,6.6667,6.6667,0,-57.0695,-30.671,0
0,1,6,11,6.6666,6.6667,0,-57.0695,-24.0044,0
0,1,6,12,6.6667,6.6667,0,-57.0695,-17.3377,0
0,1,5,12,6.6667,6.6667,0,-63.7362,-17.3377,0
0,0,6,11,6.6666,6.6667,0,-57.0695,-24.0044,0
0,1,5,12,6.6667,6.6667,0,-63.7362,-17.3377,0
0,1,5,11,6.6666,6.6667,0,-63.7362,-24.0044,0
0,1,5,10,6.6667,6.6667,0,-63.7362,-30.671,0
0,1,6,10,6.6667,6.6667,0,-57.0695,-30.671,0
0,1,7,10,6.6667,6.6666,0,-50.4028,-30.671,0
0,1,7,11,6.6666,6.6666,0,-50.4028,-24.0044,0
0,1,7,12,6.6667,6.6666,0,-50.4028,-17.3377,0
0,1,6,12,6.6667,6.6667,0,-57.0695,-17.3377,0
0,0,7,11,6.6666,6.6666,0,-50.4028,-24.0044,0
0,1,6,12,6.6667,6.6667,0,-57.0695,-17.3377,0
0,1,6,11,6.6666,6.6667,0,-57.0695,-24.0044,0
0,1,6,10,6.6667,6.6667,0,-57.0695,-30.671,0
0,1,7,10,6.6667,6.6666,0,-50.4028,-30.671,0
0,1,8,10,6.6667,6.6667,0,-43.7362,-30.671,0
0,1,8,11,6.6666,6.6667,0,-43.7362,-24.0044,0
0,1,8,12,6.6667,6.6667,0,-43.7362,-17.3377,0
0,1,7,12,6.6667,6.6666,0,-50.4028,-17.3377,0
0,0,8,11,6.6666,6.6667,0,-43.7362,-24.0044,0
0,1,7,12,6.6667,6.6666,0,-50.4028,-17.3377,0
0,1,7,11,6.6666,6.6666,0,-50.4028,-24.0044,0
0,1,7,10,6.6667,6.6666,0,-50.4028,-30.671,0
0,1,8,10,6.6667,6.6667,0,-43.7362,-30.671,0
0,1,9,10,6.6667,6.6667,0,-37.0695,-30.671,0
0,1,9,11,6.6666,6.6667,0,-37.0695,-24.0044,0
0,1,9,12,6.6667,6.6667,0,-37.0695,-17.3377,0
0,1,8,12,6.6667,6.6667,0,-43.7362,-17.3377,0
0,0,9,11,6.6666,6.6667,0,-37.0695,-24.0044,0
0,1,8,12,6.6667,6.6667,0,-43.7362,-17.3377,0
0,1,8,11,6.6666,6.6667,0,-43.7362,-24.0044,0
0,1,8,10,6.6667,6.6667,0,-43.7362,-30.671,0
0,1,9,10,6.6667,6.6667,0,-37.0695,-30.671,0
0,1,10,10,6.6667,6.6666,0,-30.4028,-30.671,0
0,1,10,11,6.6666,6.6666,0,-30.4028,-24.0044,0
0,1,10,12,6.6667,6.6666,0,-30.4028,-17.3377,0
0,1,9,12,6.6667,6.6667,0,-37.0695,-17.3377,0
0,0,10,11,6.6666,6.6666,0,-30.4028,-24.0044,0
0,1,9,12,6.6667,6.6667,0,-37.0695,-17.3377,0
0,1,9,11,6.6666,6.6667,0,-37.0695,-24.0044,0
0,1,9,10,6.6667,6.6667,0,-37.0695,-30.671,0
0,1,10,10,6.6667,6.6666,0,-30.4028,-30.671,0
0,1,11,10,6.6667,6.6667,0,-23.7361,-30.671,0
0,1,11,11,6.6666,6.6667,0,-23.7361,-24.0044,0
0,1,11,12,6.6667,6.6667,0,-23.7361,-17.3377,0
0,1,10,12,6.6667,6.6666,0,-30.4028,-17.3377,0
0,0,11,11,6.6666,6.6667,0,-23.7361,-24.0044,0
0,1,10,12,6.6667,6.6666,0,-30.4028,-17.3377,0
0,1,10,11,6.6666,6.6666,0,-30.4028,-24.0044,0
0,1,10,10,6.6667,6.6666,0,-30.4028,-30.671,0
0,1,11,10,6.6667,6.6667,0,-23.7361,-30.671,0
0,1,12,10,6.6667,6.6667,0,-17.0695,-30.671,0
0,1,12,11,6.6666,6.6667,0,-17.0695,-24.0044,0
0,1,12,12,6.6667,6.6667,0,-17.0695,-17.3377,0
0,1,11,12,6.6667,6.6667,0,-23.7361,-17.3377,0
0,0,12,11,6.6666,6.6667,0,-17.0695,-24.0044,0
0,1,11,12,6.6667,6.6667,0,-23.7361,-17.3377,0
0,1,11,11,6.6666,6.6667,0,-23.7361,-24.0044,0
0,1,11,10,6.6667,6.6667,0,-23.7361,-30.671,0
0,1,12,10,6.6667,6.6667,0,-17.0695,-30.671,0
0,1,13,10,6.6667,6.66662,0,-10.4028,-30.671,0
0,1,13,11,6.6666,6.66662,0,-10.4028,-24.0044,0
0,1,13,12,6.6667,6.66662,0,-10.4028,-17.3377,0
0,1,12,12,6.6667,6.6667,0,-17.0695,-17.3377,0
0,0,13,11,6.6666,6.66662,0,-10.4028,-24.0044,0
0,1,12,12,6.6667,6.6667,0,-17.0695,-17.3377,0
0,1,12,11,6.6666,6.6667,0,-17.0695,-24.0044,0
0,1,12,10,6.6667,6.6667,0,-17.0695,-30.671,0
0,1,13,10,6.6667,6.66662,0,-10.4028,-30.671,0
0,1,14,10,6.6667,6.66667,0,-3.73615,-30.671,0
0,1,14,11,6.6666,6.66667,0,-3.73615,-24.0044,0
0,1,14,12,6.6667,6.66667,0,-3.73615,-17.3377,0
0,1,13,12,6.6667,6.66662,0,-10.4028,-17.3377,0
0,0,14,11,6.6666,6.66667,0,-3.73615,-24.0044,0
0,1,13,12,6.6667,6.66662,0,-10.4028,-17.3377,0
0,1,13,11,6.6666,6.66662,0,-10.4028,-24.0044,0
0,1,13,10,6.6667,6.66662,0,-10.4028,-30.671,0
0,1,14,10,6.6667,6.66667,0,-3.73615,-30.671,0
0,1,15,10,6.6667,6.66667,0,2.93053,-30.671,0
0,1,15,11,6.6666,6.66667,0,2.93053,-24.0044,0
0,1,15,12,6.6667,6.66667,0,2.93053,-17.3377,0
0,1,14,12,6.6667,6.66667,0,-3.73615,-17.3377,0
0,0,15,11,6.6666,6.66667,0,2.93053,-24.0044,0
0,1,14,12,6.6667,6.66667,0,-3.73615,-17.3377,0
0,1,14,11,6.6666,6.66667,0,-3.73615,-24.0044,0
